Raw Tweets,Clean Tweets,Sentiment
@USC_Athletics @CHawk_4 @Seahawks Congrats Chris!!!✌️,Athletics 4 Congrats Chris,0.0
"Seattle Seahawks draft a player with one hand, the first in modern NFL history

https://t.co/oDmz81aWbD",Seattle Seahawks draft a player with one hand the first in modern NFL history,0.225
"@HogueCM @Seahawks Only thing that gets me is taking penny so early, I understand that we are 100% a system team an… https://t.co/pKMq9KpwoL",Only thing that gets me is taking penny so early I understand that we are 100 a system team an,0.05
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/Xa5ZtvNqW3 https://t.co/F912qwyGEJ,Shaquem Griffin on emotional day It was like I was dreaming,0.0
"Marshawn's favorite podcast is Animal Spirits, because Beast Mode 

 https://t.co/Ed4eZqmkf0",Marshawn s favorite podcast is Animal Spirits because Beast Mode,0.5
@YahooSchwab Who r u dude? Do u know football scouting &amp; who gives a damn for your F grade for @Seahawks. I hope al… https://t.co/tmQBs4GCCM,Who r u dude Do u know football scouting amp who gives a damn for your F grade for I hope al,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming': The Griffin brothers as well as the Seahawks' brass… https://t.co/YaLlrGrOrz,Shaquem Griffin on emotional day It was like I was dreaming The Griffin brothers as well as the Seahawks brass,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/eoleBBjiRD https://t.co/9hgKSIBR8L,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/nyhpd2Vc8R https://t.co/6CmNwPK5gA,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/2kd7hwUngv https://t.co/y7IUAMYXEP,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/t5FSo9JtBK https://t.co/CqtJ7HmLlf,Shaquem Griffin on emotional day It was like I was dreaming,0.0
.@NWBearcatsFB’s Clayton Wilson will also be joining the @Seahawks for mini camp. https://t.co/ksrmHievu1,s Clayton Wilson will also be joining the for mini camp,0.0
@JoeFortenbaugh @LVSuperBook @RamsNFL @49ers @Seahawks @AZCardinals @Chargers @Chiefs @RAIDERS @Broncos @J_SA30,SA30,0.0
@clebscott @Seahawks We are ridiculously excited for you! We enjoyed seeing you play for North Gwinnett and are tic… https://t.co/yIOcOtc9Qq,We are ridiculously excited for you We enjoyed seeing you play for North Gwinnett and are tic,0.4375
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/r5xhwSGzUe https://t.co/WPqz3U8Sq4,Shaquem Griffin on emotional day It was like I was dreaming,0.0
@pwigley100 @DaveLeeC3 @DangeRussWilson @Seahawks @Shaquemgriffin @ShaquillG Wow that was a loser comment. Obviousl… https://t.co/uXBJ7mMM7F,Wow that was a loser comment Obviousl,0.1
@thyLORDoug @PouringReign206 @DangeRussWilson @Seahawks @Shaquemgriffin @ShaquillG Salty,Salty,0.0
Newly-drafted @Seahawks linebacker @Shaquemgriffin is a truly inspirational athlete. Here's his remarkable story. https://t.co/piGRDbZfqv,Newly drafted linebacker is a truly inspirational athlete Here s his remarkable story,0.4621212121212121
@Shaquemgriffin welcome to Seattle! Can't wait to see you play. #12thMan #Seahawks,welcome to Seattle Can t wait to see you play 12thMan Seahawks,0.8
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/cwb8sAqPJg https://t.co/73tTyt36kp,Shaquem Griffin on emotional day It was like I was dreaming,0.0
"Welcome to Seattle @Shaquemgriffin! We're proud to have you here.
#GoHawks https://t.co/ffYm4e1gRU",Welcome to Seattle We re proud to have you here GoHawks,0.8
@Shaquemgriffin Check me Quem! @WeDoThisSports1 I called you going to @Seahawks Twenty picks earlier.,Check me Quem I called you going to Twenty picks earlier,0.0
"@NFL @Shaquemgriffin @Seahawks @UCF_Football Congrats to him. He's a fighter, a hard worker",Football Congrats to him He s a fighter a hard worker,-0.2916666666666667
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/icBoPRmUDh https://t.co/lsNHmgcGgi,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/IPBqtyh1sz https://t.co/8GxZphIK3V,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/Ocjv6i7fir https://t.co/m7sVldcx8Y,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/xZEiyYJINd https://t.co/B1jb4N9cwo,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/8Gr6JCaMJl https://t.co/kYXR60vPMh,Shaquem Griffin on emotional day It was like I was dreaming,0.0
@Andre_Reed83 @Shaquemgriffin @Seahawks @ShaquillG @Theresa_PPI @BigWalt71 That process though,Reed83 PPI That process though,0.0
It’s almost like someone predicted this...on Jan 17...before Richard to the #Cowboys was even remotely a thing.… https://t.co/xoaviyBLqZ,It s almost like someone predicted this on Jan 17 before Richard to the Cowboys was even remotely a thing,-0.1
To a future #LEGEND : 1 hand won’t stop you from becoming GREAT. Your legendary career started w/fastest LB time 4.… https://t.co/NPXulVqEj4,To a future LEGEND 1 hand won t stop you from becoming GREAT Your legendary career started w fastest LB time 4,0.5625
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/KakvHPm4Oq https://t.co/Ja5RbDVD6Z,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' - via @ESPN App https://t.co/2Z9UxxIY44,Shaquem Griffin on emotional day It was like I was dreaming via App,0.0
@JackPhan @Seahawks @Shaquemgriffin Even a Broncos fan can agree with this. The brothers' interview was so cool and inspiring.,Even a Broncos fan can agree with this The brothers interview was so cool and inspiring,0.425
"#GoHawks Seahawks: Shaquem Griffin says ""it was like I was dreaming"" on emotional day of being drafted (ESPN)… https://t.co/ubxfMlX27E",GoHawks Seahawks Shaquem Griffin says it was like I was dreaming on emotional day of being drafted ESPN,0.0
"@LawyerMilloy @Seahawks Seattle will always love you, Lawyer!  A Hawk &amp; a Dawg - what else could we ask for? 💙💚💜💛",Seattle will always love you Lawyer A Hawk amp a Dawg what else could we ask for,0.5
"#AutoSeahawksTweet Seahawks: Shaquem Griffin says ""it was like I was dreaming"" on emotional day of being drafted (E… https://t.co/k0aSP1YJdE",AutoSeahawksTweet Seahawks Shaquem Griffin says it was like I was dreaming on emotional day of being drafted E,0.0
"@seahawks_fanly @Seahwaks #Seahawks #nfl #news #sports Seahawks: Shaquem Griffin says ""it was like I was dreaming""… https://t.co/GuoxWIGc7R",fanly Seahawks nfl news sports Seahawks Shaquem Griffin says it was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/J9YNeSWSo6,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/UrhmpB0PEr https://t.co/BD34K7Regv,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/pEegw8tt0e,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/mMb4orUYvu https://t.co/C8Gglk9qks,Shaquem Griffin on emotional day It was like I was dreaming,0.0
"One handed line backer drafted by Seattle Seahawks
https://t.co/uHgCH9jRII",One handed line backer drafted by Seattle Seahawks,0.0
Denver Broncos swap fifth-round NFL draft picks with Seattle Seahawks and acquire seventh-round selection - The Den… https://t.co/jd08UdR66j,Denver Broncos swap fifth round NFL draft picks with Seattle Seahawks and acquire seventh round selection The Den,-0.2
@grant_morse7 @SD_McLaughlin @TerezPaylor @Vol_Football Yeah so we can outdo @Seahawks once again. Lmfao. We’d have… https://t.co/eBAJLBnhgV,morse7 McLaughlin Football Yeah so we can outdo once again Lmfao We d have,0.0
"@Will_Diss @Seahawks As a girl from Montana, I’m glad you’re a Seahawk!",Diss As a girl from Montana I m glad you re a Seahawk,0.5
I’m never super frustrated with the @Seahawks but this off season has been heart crushing for me as a fan. All my f… https://t.co/8vLkIydyja,I m never super frustrated with the but this off season has been heart crushing for me as a fan All my f,-0.15555555555555553
Its good to have a roomie. Clayton Wilson (@claytonwilson48) and Marcus Jones (@Its_Ray9) are each headed to… https://t.co/34svNHRTjQ,Its good to have a roomie Clayton Wilson and Marcus Jones Ray9 are each headed to,0.7
@pwigley100 @DaveLeeC3 @DangeRussWilson @Seahawks @Shaquemgriffin @ShaquillG Shaquill is a starter bro,Shaquill is a starter bro,0.0
@JackPhan @Seahawks @Shaquemgriffin Great story. Thanks for sharing it.,Great story Thanks for sharing it,0.5
@hawkblogger @ShaquillG @Shaquemgriffin @Seahawks  https://t.co/xQZw6Zgu4n,,0.0
@PouringReign206 @DangeRussWilson @Seahawks @Shaquemgriffin @ShaquillG Fuck yo trash city and to trash teams clown....CALI owns you,Fuck yo trash city and to trash teams clown CALI owns you,-0.4
@Eaglesnest365 @Eagles @Saints @Browns @AtlantaFalcons @Buccaneers @49ers @Giants @Broncos @Seahawks @Cardinals… https://t.co/0vhkUmpwnX,,0.0
"When you're in position to inspire others, this is the result. Even if you're not a @Seahawks fan, you should be a… https://t.co/9QTq1HsiXT",When you re in position to inspire others this is the result Even if you re not a fan you should be a,0.0
@NFL @Shaquemgriffin @Seahawks @ShaquillG @espn @lopezruben05 you know he won’t be flagged for holding 😆,you know he won t be flagged for holding,0.0
I liked a @YouTube video https://t.co/4wkbeWED2a John Franklin III Signs With Seattle Seahawks!!!,I liked a video John Franklin III Signs With Seattle Seahawks,0.6
"Just learned about @Shaquemgriffin (who had a hand amputated), picked in the NFL draft by the Seattle Seahawks.… https://t.co/Rka1vXEFWy",Just learned about who had a hand amputated picked in the NFL draft by the Seattle Seahawks,0.0
@Seahawks @Shaquemgriffin Welcome. GO HAWKS !!! 💙💚,Welcome GO HAWKS,0.8
You did it fam @Shaquemgriffin! You trusted the process and it was so worth the wait....watching Sanford &amp; Son 😂all… https://t.co/BkyC1ABebr,You did it fam You trusted the process and it was so worth the wait watching Sanford amp Son all,0.3
Não temos palavras para definir o momento em que o @Shaquem_Griffin foi selecionado pelo @Seahawks no #NFLDRAFT. Te… https://t.co/KY3orcmkn1,N o temos palavras para definir o momento em que o Griffin foi selecionado pelo no NFLDRAFT Te,0.0
@HisTimeNotMine @Seahawks @Shaquemgriffin  https://t.co/cvGTrE9fmN,,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/XKIPxJgox0 https://t.co/XOcXsCcged,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/IK7ewtJED4 https://t.co/6Jc3sNtF2A,Shaquem Griffin on emotional day It was like I was dreaming,0.0
"""Shaquem Griffin on emotional day: 'It was like I was dreaming'"" https://t.co/tGzigimsqF via ESPN #NFL #ESPN #NFLNews",Shaquem Griffin on emotional day It was like I was dreaming via ESPN NFL ESPN NFLNews,0.0
@FastCat58160364 @Seahawks That is a valid point,That is a valid point,0.0
@thA_Pandabear @Seahawks @ShaquillG @Shaquemgriffin @PhilHecken “SL Griffin and SM Griffin” is what will be on thei… https://t.co/44tfUCijwJ,Pandabear SL Griffin and SM Griffin is what will be on thei,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/dBUgEMrLfJ,Shaquem Griffin on emotional day It was like I was dreaming,0.0
WATCH: Shaquem Griffin gets call from Seattle Seahawks https://t.co/VPRZhOeD6s https://t.co/QBcasTtSTn,WATCH Shaquem Griffin gets call from Seattle Seahawks,0.0
"Via ESPN - #ESPN #NFL #FantasyFootball ""Shaquem Griffin on emotional day: 'It was like I was dreaming'"" https://t.co/oiViMZP8Qn",Via ESPN ESPN NFL FantasyFootball Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/GOm4OEGCkz,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/1m82rpXgky via https://t.co/3czHbuJqqY #NFL News Headlines.,Shaquem Griffin on emotional day It was like I was dreaming via NFL News Headlines,0.0
"""Shaquem Griffin on emotional day: 'It was like I was dreaming'"" https://t.co/GyXq0nNOZU https://t.co/jGwriRLA5t",Shaquem Griffin on emotional day It was like I was dreaming,0.0
With @Seahawks @ShaquillG at the 2018 NFL Draft at AT&amp;T Stadium. https://t.co/oWstbrVDRu,With at the 2018 NFL Draft at AT amp T Stadium,0.0
@sidelinescores @Seahawks @ShaquillG @Shaquemgriffin The team protection stats improved with the addition of Duane… https://t.co/3gy96coCZC,The team protection stats improved with the addition of Duane,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/jylrdhK1dp https://t.co/SDx85Crqhp,Shaquem Griffin on emotional day It was like I was dreaming,0.0
@UCF_Football @Shaquemgriffin @Seahawks @ShaquillG This is such an inspirational story!! Go @Shaquemgriffin and be… https://t.co/vYT0KViui0,Football This is such an inspirational story Go and be,0.25
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/0SzFXK5CKy,Shaquem Griffin on emotional day It was like I was dreaming,0.0
@HulkHogan @Shaquemgriffin @ShaquillG @Seahawks Go hawks!,Go hawks,0.0
@BubDouglas @Seahawks @ShaquillG @Shaquemgriffin Like that,Like that,0.0
@mdcksn @Seahawks We will be punting a lot so it’s a good pick,We will be punting a lot so it s a good pick,0.7
@gienelle33 @Seahawks @ShaquillG @Shaquemgriffin Awesome!,Awesome,1.0
And now @Shaquemgriffin is on my team. Welcome to @Seahawks! Can’t wait to see you on the field. https://t.co/Rfu78t0bMn,And now is on my team Welcome to Can t wait to see you on the field,0.8
"Seattle Seahawks draft one-handed linebacker in the 5th round

https://t.co/3W7fbzxSX1",Seattle Seahawks draft one handed linebacker in the 5th round,-0.2
There’s no such thing as can’t! The only question is HOW how are you!gonna get it done! I salute these brothers! 🙌🏾… https://t.co/JMrZSFNlMw,There s no such thing as can t The only question is HOW how are you gonna get it done I salute these brothers,0.0
"@Tcarew10 @Seahawks As a duck fan, and casual Seahawk fan, I’ll definitely be following your career!",As a duck fan and casual Seahawk fan I ll definitely be following your career,-0.25000000000000006
"Shaquem Griffin drafted by Seahawks, becomes first one-handed player picked in NFL draft modern era https://t.co/iFuJoeSAG4",Shaquem Griffin drafted by Seahawks becomes first one handed player picked in NFL draft modern era,0.225
@NWBearcatsFB @Its_Ray9 @Seahawks And @claytonwilson48 !,Ray9 And,0.0
Seahawks_Newz. Smartest NFL draft pick for each team - Yardbarker https://t.co/YPHoDAhz2b,Seahawks Newz Smartest NFL draft pick for each team Yardbarker,0.0
Just heard this- pretty cool- One-handed linebacker Shaquem Griffin drafted to Seattle Seahawks in fifth round of t… https://t.co/FkWCiXeYbE,Just heard this pretty cool One handed linebacker Shaquem Griffin drafted to Seattle Seahawks in fifth round of t,0.13333333333333333
"https://t.co/hDrLqXKdxT [Schwab] Final 2018 NFL draft grades: How did your team fare? (Don't look, Seattle fans) #Seahawks #NFL #GoHawks",Schwab Final 2018 NFL draft grades How did your team fare Don t look Seattle fans Seahawks NFL GoHawks,0.0
@Seahawks @JacobSpeaks_ I like the fact that he TACKLES.. He grabs them and brings em down!,I like the fact that he TACKLES He grabs them and brings em down,-0.15555555555555559
@USC_Athletics @Seahawks #FightOnViane! #RoadGraderandHeartBreaker! #Projan!,Athletics FightOnViane RoadGraderandHeartBreaker Projan,0.0
@hawkblogger @ShaquillG @Shaquemgriffin @Seahawks I’m getting myself a @ShaquillG jersey and the wife really wants… https://t.co/IQydymVFJq,I m getting myself a jersey and the wife really wants,0.2
@b1gtimetimmyjon @Seahawks @Shaquemgriffin Yea I mean it seems like we have done fine without one but to have one should be extra nice truu.,Yea I mean it seems like we have done fine without one but to have one should be extra nice truu,0.17604166666666665
"Which is better, Seattle Seahawks or San Diego Chargers? https://t.co/IhJkXOQlaA",Which is better Seattle Seahawks or San Diego Chargers,0.5
@Seahawks @Shaquemgriffin Go hawks,Go hawks,0.0
New post (Seattle Seahawks' pick of Shaquem Griffin makes for an emotional day - Seattle Seahawks Blog) has been pu… https://t.co/G63hMtM42h,New post Seattle Seahawks pick of Shaquem Griffin makes for an emotional day Seattle Seahawks Blog has been pu,0.06818181818181818
@NFL @JonGotGame @Shaquemgriffin @ShaquillG @Seahawks @NFLDraft CIMB handicapped who invented of some help because… https://t.co/Ygpp72WUeC,CIMB handicapped who invented of some help because,0.0
"@sea253hawks @_JimmyBarr @Seahawks @McgoughAlex @TheMikeSalk Agree, this was the best draft. Have to admit my fav was Shaquem 😎",JimmyBarr Agree this was the best draft Have to admit my fav was Shaquem,1.0
The mood on the Panthers sideline was not one that they'd like to repeat after losing 34-41 to the Seattle Seahawks… https://t.co/um7ES8fkDc,The mood on the Panthers sideline was not one that they d like to repeat after losing 34 41 to the Seattle Seahawks,0.0
Todd McShay says that Jamarco Jones was Seattle’s best value pick. Also mentions Shaquem Griffin and Michael Dickso… https://t.co/rdeDYU8bTm,Todd McShay says that Jamarco Jones was Seattle s best value pick Also mentions Shaquem Griffin and Michael Dickso,1.0
@UCF_Football @Shaquemgriffin @Seahawks @ShaquillG I believe he'll B a great addition 2 the Seahawks team both on a… https://t.co/j2Q5s02BEH,Football I believe he ll B a great addition 2 the Seahawks team both on a,0.8
"@SeanForester @Dameshek @Hawk @Shaquemgriffin @ShaquillG @Seahawks Bucky Brooks had both names.,",Bucky Brooks had both names,0.0
Ein Gedanke zu später Stunde: Dieser Draft hat Spaß gemacht. Vielleicht noch mehr als 2012. Weil damals wie heute z… https://t.co/xGefn9y1ds,Ein Gedanke zu sp ter Stunde Dieser Draft hat Spa gemacht Vielleicht noch mehr als 2012 Weil damals wie heute z,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/1WFaOTJza8 https://t.co/mQaCj8MFTX,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/N5E4202krP https://t.co/F6hAZt3B8F,Shaquem Griffin on emotional day It was like I was dreaming,0.0
"Miami Dolphins fan my whole life (even in the bad yrs), but now I'm also a fan of the Seahawks -Seattle Seahawks dr… https://t.co/4K4frXYju3",Miami Dolphins fan my whole life even in the bad yrs but now I m also a fan of the Seahawks Seattle Seahawks dr,-0.24999999999999992
@Seahawks @McgoughAlex How do you figure the O line is fixed?,How do you figure the O line is fixed,0.1
So I have been watching highlights games  of @Shaquemgriffin since bout 5AM. I must say he gat himself a new fan. A… https://t.co/ic91LpLToF,So I have been watching highlights games of since bout 5AM I must say he gat himself a new fan A,0.13636363636363635
@Shaquemgriffin being drafted by @Seahawks after being told he would never play in NFL 🙏🏻 . First one handed player… https://t.co/K5CEZFCYdn,being drafted by after being told he would never play in NFL First one handed player,0.25
@Tcarew10 @Seahawks Can't wait to see what you're bringing to the field!,Can t wait to see what you re bringing to the field,0.0
NWT NEW 3-Lot Seattle Seahawks NFL Football Decals Team Stickers WinCraft @ Act Quickley #footballteam… https://t.co/is32QG1r6s,NWT NEW 3 Lot Seattle Seahawks NFL Football Decals Team Stickers WinCraft Act Quickley footballteam,0.13636363636363635
"""Shaquem Griffin Gets Selected by the Seattle Seahawks"" : https://t.co/GNfYrUMykd via @YouTube",Shaquem Griffin Gets Selected by the Seattle Seahawks via,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/RYVPVsatCw,Shaquem Griffin on emotional day It was like I was dreaming,0.0
@Seahawks @JacobSpeaks_ Looks like he’s pretty jacked and has a motor. This looks like another sneaky pick up!,Looks like he s pretty jacked and has a motor This looks like another sneaky pick up,0.25
"@Shaquemgriffin ai @Seahawks 
https://t.co/k0D6PYzYaY",ai,0.0
O snap check out @Wavy_iso Wow check out this guy #fast #fullback @RAIDERS @Jaguars @MiamiDolphins @AtlantaFalcons… https://t.co/ikbqDtxw1v,O snap check out iso Wow check out this guy fast fullback,0.15000000000000002
Congrays to former Lincoln Trojan @Tahzh_ who signs a free agent deal with the Seattle Seahawks.... #LetsGo #3838… https://t.co/oSzFRQoi7c,Congrays to former Lincoln Trojan who signs a free agent deal with the Seattle Seahawks LetsGo 3838,0.2
@USC_Athletics @Seahawks Viane!!! Seahawks!!!✌️,Athletics Viane Seahawks,0.0
@seahawksPR @Seahawks @Shaquemgriffin now Shaquill is whole again god bless you guys welcome Shaquill hope spelled name right,now Shaquill is whole again god bless you guys welcome Shaquill hope spelled name right,0.42857142857142855
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/2qN2FzB5E3 https://t.co/PxS0jFk2IC,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/6OE243njmN https://t.co/P80GzkGE48,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Seattle Seahawks’ pick of Shaquem Griffin makes for an emotional day – Seattle Seahawks Blog https://t.co/FHexWpJtBX,Seattle Seahawks pick of Shaquem Griffin makes for an emotional day Seattle Seahawks Blog,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/3ZFlGWZZYU,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/tMwAAqgc7N https://t.co/1AGKd0kohI,Shaquem Griffin on emotional day It was like I was dreaming,0.0
"@NFLGirlUK Shona, Aberdeen @Seahawks fan. 😆",Shona Aberdeen fan,0.0
Emotional moment as one-handed linebacker Shaquem Griffin learns he’s been drafted by the Seattle Seahawks to play… https://t.co/JK7iIKbQkk,Emotional moment as one handed linebacker Shaquem Griffin learns he s been drafted by the Seattle Seahawks to play,0.0
News from ESPN: Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/b3cYItN6wf,News from ESPN Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/Y7sVunEcol,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/f0Z3gvM89G,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Seattle Seahawks’ pick of Shaquem Griffin makes for an emotional day – Seattle Seahawks Blog https://t.co/7O7PuDy6aL https://t.co/iPMWpiuEq2,Seattle Seahawks pick of Shaquem Griffin makes for an emotional day Seattle Seahawks Blog,0.0
New post (Seattle Seahawks' pick of Shaquem Griffin makes for an emotional day - Seattle Seahawks Blog) has been pu… https://t.co/QPQ1FLFnAm,New post Seattle Seahawks pick of Shaquem Griffin makes for an emotional day Seattle Seahawks Blog has been pu,0.06818181818181818
@Seahawks @young_kiv Any good news about the offensive line?,kiv Any good news about the offensive line,0.7
@DangeRussWilson @Seahawks @Shaquemgriffin @ShaquillG Take a listen https://t.co/ZegWNySxg3,Take a listen,0.0
So proud of my @Seahawks!! Welcome home @Shaquemgriffin!! You are going to love us 12’s as we are going to love you! 💚💙💚💙,So proud of my Welcome home You are going to love us 12 s as we are going to love you,0.65
Shaquem Griffin on emotional day: 'It was like I was dreaming' https://t.co/Qf67zuzvez,Shaquem Griffin on emotional day It was like I was dreaming,0.0
Wow!!! ❤️❤️ drafted to the Seattle Seahawks. He has only one arm... and a beautiful smile! Love this! https://t.co/Oft74QBmX7,Wow drafted to the Seattle Seahawks He has only one arm and a beautiful smile Love this,0.35
"@hawkblogger @ShaquillG @Shaquemgriffin @Seahawks I want one to be #28 and the other #20 , the bar across the 8 is… https://t.co/viPJg3xe1Y",I want one to be 28 and the other 20 the bar across the 8 is,-0.125
@NatalieAndJer04 @_JimmyBarr @Seahawks @McgoughAlex That’s what I’m saying... even @TheMikeSalk says this has been… https://t.co/VSGSVbrG2O,JimmyBarr That s what I m saying even says this has been,0.0
@Seahawks @JacobSpeaks_ 'who' brings the energy ... 'who',who brings the energy who,0.0
.@seahawks &amp; #Austrailia native P @mdcksn joins @alexmarvez &amp; me now on @SiriusXMNFL 88 &amp; the @SIRIUSXM app.,amp Austrailia native P joins amp me now on 88 amp the app,0.0
@Seahawks @Shaquemgriffin So damn excited about this!!,So damn excited about this,0.375
@sea253hawks @_JimmyBarr @Seahawks @McgoughAlex maybe so but guess he doesn't see changes are being made to correct… https://t.co/cVLU8gilex,JimmyBarr maybe so but guess he doesn t see changes are being made to correct,0.0
Seahawks Draftroom: Alex McGough Get Call From John Schneider &amp; Pete Carroll – Seattle Videos… https://t.co/yv05oyH9M9,Seahawks Draftroom Alex McGough Get Call From John Schneider amp Pete Carroll Seattle Videos,0.0
@Tahzh_ @Seahawks Congratulations 🐸,Congratulations,0.0
@NFL @Shaquemgriffin @Seahawks @UCF_Football Couldn’t of gave him a jersey that didn’t have a stain on the number?🧐,Football Couldn t of gave him a jersey that didn t have a stain on the number,0.0
@LawyerMilloy @Seahawks People love to hate!,People love to hate,-0.15000000000000002
Shaquem Griffin Gets Selected by the Seattle #Seahawks | 2018 #NFL Draft https://t.co/LgaqgmjOS3 https://t.co/mVBYLMdEgz,Shaquem Griffin Gets Selected by the Seattle Seahawks 2018 NFL Draft,0.0
@Seahawks @Shaquemgriffin Love you Pete,Love you Pete,0.5
@NatalieAndJer04 @_JimmyBarr @Seahawks @McgoughAlex Wasn’t even worth replying to.,JimmyBarr Wasn t even worth replying to,0.3
Absolutely love this video. Delighted @Seahawks signed him up. https://t.co/53J2SQJHQy,Absolutely love this video Delighted signed him up,0.6
"Inspirational... One-handed Shaquem Griffin defies odds, drafted by Seattle Seahawks | CBC Sports https://t.co/zJNYnNJ5eh",Inspirational One handed Shaquem Griffin defies odds drafted by Seattle Seahawks CBC Sports,0.5
@RussellHartness @Seahawks Great class. I would say Shaq. Penny second.,Great class I would say Shaq Penny second,0.4
"!!!! Seattle Seahawks draft a player with one hand, the first in modern NFL history
https://t.co/8HBHDht0Rb",Seattle Seahawks draft a player with one hand the first in modern NFL history,0.225
@Seahawks @Shaquemgriffin This is sooo awesome!! Anything is possible with God!! Brothers on the same team!! 🙏🏽,This is sooo awesome Anything is possible with God Brothers on the same team,0.3333333333333333
@Amdoyle1974 @WillieGeist @Seahawks @Shaquemgriffin Hi,Hi,0.0
I liked a @YouTube video https://t.co/wIYH5fx3T6 John Franklin III Signs With Seattle Seahawks!!!,I liked a video John Franklin III Signs With Seattle Seahawks,0.6
@PauliePFunq @hawkblogger @ShaquillG @Shaquemgriffin @Seahawks Just feels right.,Just feels right,0.2857142857142857
Congrats to @sydneyswans academy player @mdcksn for joining the @Seahawks in the #NFLDraft2018. The @12s exult! https://t.co/d5Jta5zX4Z,Congrats to academy player for joining the in the NFLDraft2018 The exult,0.0
@Seahawks @Shaquemgriffin Glory be to God. God is great!! Seahawks u got a new fan in me. drafting this young man means so much to me.,Glory be to God God is great Seahawks u got a new fan in me drafting this young man means so much to me,0.3090909090909091
"!!!!!!!
https://t.co/JlOyL9rHFp",,0.0
About to welcome the newest 12 to our family. Baby Graham. #babyhawksgear #baby12 #futurehawk #futurefootballplayer… https://t.co/OC1f7bvOWk,About to welcome the newest 12 to our family Baby Graham babyhawksgear baby12 futurehawk futurefootballplayer,0.8
@mattdeeze @Aniion https://t.co/m6msLO1SEa,,0.0
"Seattle Seahawks draft a player with one hand, the first in modern NFL history

https://t.co/c0S1XU7rok",Seattle Seahawks draft a player with one hand the first in modern NFL history,0.225
Shaquem Griffin bei den Seattle Seahawks: Erster einhändiger Profi in der NFL https://t.co/cUjdr1XQBd https://t.co/AY4vHBe9FP,Shaquem Griffin bei den Seattle Seahawks Erster einh ndiger Profi in der NFL,0.0
